business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,lat,lng
OPERATIONAL,"Barbaros Hayrettin Paşa Mah. 1995. Sokak Akros İstanbul Kat:12 No:220, 34520 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 41.0158832, 'lng': 28.6418456}, 'viewport': {'northeast': {'lat': 41.01710702989272, 'lng': 28.64309507989272}, 'southwest': {'lat': 41.01440737010728, 'lng': 28.64039542010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Sedat Aydın,{'open_now': False},"[{'height': 467, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100798385885539304725"">A Google User</a>'], 'photo_reference': 'Aap_uEAwKyCSsJr3qo8D-8wZt-6YRCbhTVHPRuUS5B8i42sz_eQlgz38o_e_9KHmGne0Bp73dHRV8eW_N__9LqOMC0ujwJwHgBW4Rz9mm-kwzrRMbSLqmoMcJWbD5tLmodPo98sc7-y2KwhLJWZz9Avl3N3R_XBXgIMsRr-ij2ZnuTvQUppr', 'width': 827}]",ChIJE0U_87KhyhQRyqvsDycy7Hs,"{'compound_code': '2J8R+9P Beylikdüzü, İstanbul', 'global_code': '8GHC2J8R+9P'}",5.0,ChIJE0U_87KhyhQRyqvsDycy7Hs,"['health', 'point_of_interest', 'establishment']",106,,https://www.google.com/maps/place/?q=place_id:ChIJE0U_87KhyhQRyqvsDycy7Hs,41.0158832,28.6418456
OPERATIONAL,"Barış Atatürk Bulvarı Çiğdem Apt No: 49 D:Kat:2 Daire:11, 34520 Beylikdüzü, Turkey","{'location': {'lat': 41.0005165, 'lng': 28.6467314}, 'viewport': {'northeast': {'lat': 41.00192397989272, 'lng': 28.64798207989272}, 'southwest': {'lat': 40.99922432010727, 'lng': 28.64528242010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Ayça Sezginer,{'open_now': False},"[{'height': 1337, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103807682662728683268"">A Google User</a>'], 'photo_reference': 'Aap_uEDVN0IPYkY0Qqx5SC4Pmn_476n_TYaCtjBNJ1D7px3t3fCtlEMcYVQUb-zFRn3V7ZvIkwm5acIsDfr4tGATXavxBvrSUI1ZOTa398gR9I2Am1Vi3fG-b2Idj5_hrbCqm3w3G0IqlwYjli6xJVvJPHr9hzAV1P4UgUT56YhmDTvEuVrc', 'width': 1080}]",ChIJ458kXGFftRQRyKfonyGgjo4,"{'compound_code': '2J2W+6M Beylikdüzü, İstanbul', 'global_code': '8GHC2J2W+6M'}",5.0,ChIJ458kXGFftRQRyKfonyGgjo4,"['doctor', 'health', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJ458kXGFftRQRyKfonyGgjo4,41.0005165,28.6467314
OPERATIONAL,"Cumhuriyet, Şafak Sk. No:1, 34500 Büyükçekmece/İstanbul, Turkey","{'location': {'lat': 41.017731, 'lng': 28.625978}, 'viewport': {'northeast': {'lat': 41.01914362989272, 'lng': 28.62735187989272}, 'southwest': {'lat': 41.01644397010728, 'lng': 28.62465222010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Dilem İrkin Koçan,,"[{'height': 295, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112504040612800877026"">A Google User</a>'], 'photo_reference': 'Aap_uEDPqMWfd-ejwV0wDTFF4rarrrQYfBEbLvVqeEv6TznhRQ43B1CPQERQeuI9QSMIJ-vF6wbFtS6YDuBYDF2eDKVowvrPPhX7H7m8VSQ-K2LVyRrCDGkQTjSrU6AgG3U80RJYD0W92do2Vt94twnTT2axDtZPtAEbhGQ1UPCQtz5zw0YS', 'width': 295}]",ChIJnV6RZ-ZftRQRymCWdFXLgO4,"{'compound_code': '2J9G+39 Büyükçekmece, İstanbul', 'global_code': '8GHC2J9G+39'}",0.0,ChIJnV6RZ-ZftRQRymCWdFXLgO4,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJnV6RZ-ZftRQRymCWdFXLgO4,41.017731,28.625978
OPERATIONAL,"Cumhuriyet, Atatürk Blv. No:3, 34520 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 41.0118647, 'lng': 28.6430276}, 'viewport': {'northeast': {'lat': 41.01328627989272, 'lng': 28.64416767989272}, 'southwest': {'lat': 41.01058662010727, 'lng': 28.64146802010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beylikdüzü Diyetisyen Naz Kaynak Beslenme ve Diyet Danışmanlığı,{'open_now': False},"[{'height': 2244, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109939808928364817504"">A Google User</a>'], 'photo_reference': 'Aap_uECrOKpT5F1cxGETVEWOtH3Ul6uSEMbDxh5B9Wmh-gfNMqdqT8DLPJikUmAK09PVevbvQbys5KcDKMdtvroq8w9T_Di3Fgvwh8fEQSQxjCw7tORTZ9YEApqiHC0zBKSlreS2Lu9trT6Be06GiPaJ0GNixPcxM57hM5ot7cDXDWJ9ipSP', 'width': 2409}]",ChIJYRzivadftRQR8B87PgwonVc,"{'compound_code': '2J6V+P6 Beylikdüzü, İstanbul', 'global_code': '8GHC2J6V+P6'}",5.0,ChIJYRzivadftRQR8B87PgwonVc,"['health', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJYRzivadftRQR8B87PgwonVc,41.0118647,28.6430276
OPERATIONAL,"Akbatı AVM Koza Mah. 1638 Sok., I Blok Çiğdem Ap. Kat:5, No:35, 34538 Esenyurt/İstanbul, Turkey","{'location': {'lat': 41.0580061, 'lng': 28.6678809}, 'viewport': {'northeast': {'lat': 41.05937522989272, 'lng': 28.66918182989271}, 'southwest': {'lat': 41.05667557010727, 'lng': 28.66648217010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Yasemin Hüseyin,{'open_now': False},,ChIJY6r3ntJZtRQRtWE_5OE6k8A,"{'compound_code': '3M59+65 Esenyurt, İstanbul', 'global_code': '8GHC3M59+65'}",5.0,ChIJY6r3ntJZtRQRtWE_5OE6k8A,"['health', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJY6r3ntJZtRQRtWE_5OE6k8A,41.0580061,28.6678809
OPERATIONAL,"Büyükşehir Mahallesi Cumhuriyet Caddesi Ekinoks Residence E1 D:14, 34520 Beylikdüzü, Turkey","{'location': {'lat': 41.013267, 'lng': 28.644151}, 'viewport': {'northeast': {'lat': 41.01459007989272, 'lng': 28.64532232989272}, 'southwest': {'lat': 41.01189042010728, 'lng': 28.64262267010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Nejla Kazoğlu,{'open_now': False},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101804984267937071189"">Nejla Kazoğlu</a>'], 'photo_reference': 'Aap_uECcni8oeDcWsPVKaYWItwd3carXDeB9T0frjjRYUGPzttMPtci1hDJ6bVWlYyO1Q0hgMRzNjMiBwJ-kjHHa2p7aegXnpmUEt1LPl0NUvykwpYie3rZv0HjRwxku1l4RGmBZKXxaqYBbeZRfoxs1mpNqmSE03udi8lPUTRLskL6iv7s3', 'width': 1096}]",ChIJla70KMRftRQRNKvNIjuOG6Y,"{'compound_code': '2J7V+8M Beylikdüzü, İstanbul', 'global_code': '8GHC2J7V+8M'}",5.0,ChIJla70KMRftRQRNKvNIjuOG6Y,"['health', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJla70KMRftRQRNKvNIjuOG6Y,41.013267,28.644151
OPERATIONAL,"Barış Mah. Mehmetçik Cad. No:2/1 A1 Blok D:4 Kat:G Westside-2, 34500 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 41.010148, 'lng': 28.652137}, 'viewport': {'northeast': {'lat': 41.01140732989272, 'lng': 28.65369037989272}, 'southwest': {'lat': 41.00870767010728, 'lng': 28.65099072010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beylikdüzü Diyetisyen Kübra Irmak,{'open_now': False},"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106846417216636837155"">A Google User</a>'], 'photo_reference': 'Aap_uEDzc7o85adMZ-lRhS0NfDEk21WWKvFPWRG2nItC8f2vVg_M7fxuYOF15bxoRaWYoAqFog4kx3OGzSim_HpHaqno7oKhwt37j81zlyg_9XKlpVxGvqLOGTh0o_KJEB7OEi2tjhAZcKMBvnKFSkOkV8Avq-7bXRtgl_ZwMksUjqS9T6Cp', 'width': 1600}]",ChIJ_fkzGzRftRQROPTclal8wxo,"{'compound_code': '2M62+3V Beylikdüzü, İstanbul', 'global_code': '8GHC2M62+3V'}",4.9,ChIJ_fkzGzRftRQROPTclal8wxo,"['health', 'point_of_interest', 'establishment']",48,,https://www.google.com/maps/place/?q=place_id:ChIJ_fkzGzRftRQROPTclal8wxo,41.010148,28.652137
OPERATIONAL,"Fatih Mah. Cengiz Topel Cad. Esin Sk. Çiçek Evler Sitesi B3 Blok, No:1, 34500 Büyükçekmece/İstanbul, Turkey","{'location': {'lat': 41.0192911, 'lng': 28.5946111}, 'viewport': {'northeast': {'lat': 41.02062847989272, 'lng': 28.59601102989272}, 'southwest': {'lat': 41.01792882010728, 'lng': 28.59331137010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yüsra Aras Sağlıklı Beslenme ve Diyet Danışmanlığı,{'open_now': False},,ChIJ_Q37PVRftRQRHBLnZWIAHtY,"{'compound_code': '2H9V+PR Büyükçekmece, İstanbul', 'global_code': '8GHC2H9V+PR'}",0.0,ChIJ_Q37PVRftRQRHBLnZWIAHtY,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ_Q37PVRftRQRHBLnZWIAHtY,41.0192911,28.5946111
OPERATIONAL,"Cumhuriyet Mah.1983.Sk No:1 K:6 D:76 Kentpalas2 Sitesi, 34517 Esenyurt/İstanbul, Turkey","{'location': {'lat': 41.0185525, 'lng': 28.6497666}, 'viewport': {'northeast': {'lat': 41.01989707989272, 'lng': 28.65104882989272}, 'southwest': {'lat': 41.01719742010728, 'lng': 28.64834917010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MEDİFİT DİYET VE SAĞLIKLI YAŞAM MERKEZİ /DİYETİSYEN ERKAN ULUDAĞ,{'open_now': False},,ChIJsUrgchZftRQRnoyPVxnt3Lo,"{'compound_code': '2J9X+CW Esenyurt, İstanbul', 'global_code': '8GHC2J9X+CW'}",0.0,ChIJsUrgchZftRQRnoyPVxnt3Lo,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJsUrgchZftRQRnoyPVxnt3Lo,41.0185525,28.6497666
OPERATIONAL,"Pınartepe, 34500 Büyükçekmece/İstanbul, Turkey","{'location': {'lat': 41.0152324, 'lng': 28.6257614}, 'viewport': {'northeast': {'lat': 41.01648312989272, 'lng': 28.62722972989272}, 'southwest': {'lat': 41.01378347010728, 'lng': 28.62453007010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Dilara Çaçan,{'open_now': False},,ChIJcTimSFVetRQR6Jz8J8pibcI,"{'compound_code': '2J8G+38 Büyükçekmece, İstanbul', 'global_code': '8GHC2J8G+38'}",0.0,ChIJcTimSFVetRQR6Jz8J8pibcI,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJcTimSFVetRQR6Jz8J8pibcI,41.0152324,28.6257614
OPERATIONAL,"Cumhuriyet Mah. 1979. Sok. Önay Garden Residence No:17, 34515 Esenyurt/İstanbul, Turkey","{'location': {'lat': 41.0165961, 'lng': 28.6530452}, 'viewport': {'northeast': {'lat': 41.01796927989272, 'lng': 28.65456262989273}, 'southwest': {'lat': 41.01526962010728, 'lng': 28.65186297010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Bilgen Tanyel,,"[{'height': 570, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113307619823061457331"">A Google User</a>'], 'photo_reference': 'Aap_uEC7Zf3OBxusl-GNbgEpm_QnYIX9GWrtYOl-S2Rj-EjVRKjddtkrwjKtQjyhX5L4KabjtBJXKB3GoAC_B_jOtJ1Uzbyp0l3NfgbXy8DWg6M0wwEzpOG8rcuunelDtyH7gQWWOEMCD7LjUW-BQC5L8svug4YmstDfGJCReIFBYzF_vEmy', 'width': 564}]",ChIJ0XKkEclftRQRSChjtfpL8bE,"{'compound_code': '2M83+J6 Esenyurt, İstanbul', 'global_code': '8GHC2M83+J6'}",5.0,ChIJ0XKkEclftRQRSChjtfpL8bE,"['health', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ0XKkEclftRQRSChjtfpL8bE,41.0165961,28.6530452
OPERATIONAL,"Adnan Kahveci Mah. Alemdağ Cad. Perlavista Residence B Blok Kat:7 Daire:58, 34528 İstanbul, Turkey","{'location': {'lat': 41.0157585, 'lng': 28.6268501}, 'viewport': {'northeast': {'lat': 41.01714137989272, 'lng': 28.62801872989272}, 'southwest': {'lat': 41.01444172010728, 'lng': 28.62531907010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Nurseli Gürsoy, Diyetisyen",{'open_now': False},"[{'height': 740, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106131577804425688279"">A Google User</a>'], 'photo_reference': 'Aap_uEC_RtH5IdkVJB1ZKHpAk8xjvMeTyMtnnUwazkRhnHl8PilVm622PxS5fpVqz0hsqMEBqb0hus40yfgWsKxXBWsHM4LPPpFyqxhaqCm-GCwexUXKdZs6tLxQfZ1_z3M98B7dPRfsxrjDVXHkypPOqYTOOXisr8C0MVdYsUOKh6u-dghQ', 'width': 1280}]",ChIJITerYBJftRQRhuwqOCZ8HEc,"{'compound_code': '2J8G+8P Beylikdüzü, İstanbul', 'global_code': '8GHC2J8G+8P'}",0.0,ChIJITerYBJftRQRhuwqOCZ8HEc,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJITerYBJftRQRhuwqOCZ8HEc,41.0157585,28.6268501
OPERATIONAL,"Merkez, Yakuplu, Yakuplu, Hürriyet Blv 155-1, 34524 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 40.9913146, 'lng': 28.6687055}, 'viewport': {'northeast': {'lat': 40.99267932989271, 'lng': 28.66991137989272}, 'southwest': {'lat': 40.98997967010727, 'lng': 28.66721172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beylikdüzü Diyetisyen Helin Şen,{'open_now': False},"[{'height': 3842, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110931129118760332040"">A Google User</a>'], 'photo_reference': 'Aap_uEBokrxm1EnjCNXtps0M56p2AT3B4sHEjB-tRsAkS_LPJaG5f0N7h92qhkubAScgLIPD_NT3Bn5Mgdvpys3w_SOknlzWyUmaAeqhjtOBPdaSxiBfJ6rXJn3dxzEe5dL-qJSOLZJ1d-iBKA_44KZE4Dtg7uhGjDN3Nj8eHEfLJRGywquK', 'width': 3074}]",ChIJUTrM1uu7yhQRuAtZFiQmf60,"{'compound_code': 'XMR9+GF Beylikdüzü, İstanbul', 'global_code': '8GGCXMR9+GF'}",5.0,ChIJUTrM1uu7yhQRuAtZFiQmf60,"['gym', 'health', 'point_of_interest', 'establishment']",20,,https://www.google.com/maps/place/?q=place_id:ChIJUTrM1uu7yhQRuAtZFiQmf60,40.9913146,28.6687055
OPERATIONAL,"Cumhuriyet Mahallesi 1983.Sokak Kentvizyon Sitesi ( Kent Palas 2 ) No:1 Daire:76, 34515 Esenyurt/İstanbul, Turkey","{'location': {'lat': 41.0187452, 'lng': 28.6499884}, 'viewport': {'northeast': {'lat': 41.02011682989272, 'lng': 28.65133787989272}, 'southwest': {'lat': 41.01741717010727, 'lng': 28.64863822010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DİYETİSYEN ERKAN ULUDAĞ/MEDİFİT DİYET VE SAĞLIKLI YAŞAM MERKEZİ,{'open_now': False},"[{'height': 465, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109188790973508104104"">A Google User</a>'], 'photo_reference': 'Aap_uEBT-bgfMXErgH9NLaXXN_P1Vv2u-WD7E5noc_TdTMAE-pvAVQo4qpDUcjHA0wmQyzBe9FG1CwikLkhk_9j98a14BIOXMUETU7uj9ccITRy-HjiH0lQxzdMymwL3Elq5WE6F2x-m9_m1VXHhRrsuohphvGySIiwjr3xCmPRyuv_GKZX8', 'width': 828}]",ChIJB3IlrQ1ftRQRh9fp8e7Wr50,"{'compound_code': '2J9X+FX Esenyurt, İstanbul', 'global_code': '8GHC2J9X+FX'}",5.0,ChIJB3IlrQ1ftRQRh9fp8e7Wr50,"['health', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJB3IlrQ1ftRQRh9fp8e7Wr50,41.0187452,28.6499884
OPERATIONAL,"Büyükşehir Mah. Cumhuriyet Cad. Ekinoks Rezidans E-1 Blok Daire:70, 34520 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 41.0133561, 'lng': 28.6446068}, 'viewport': {'northeast': {'lat': 41.01467237989272, 'lng': 28.64604262989272}, 'southwest': {'lat': 41.01197272010728, 'lng': 28.64334297010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Kübra Aykut,{'open_now': False},"[{'height': 705, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100340865641914846488"">A Google User</a>'], 'photo_reference': 'Aap_uECrqLAEThBgr-13uHBlic6jGKhL3Y8sxglRhIKBnxF_1HNY9izJ0sSMMx1pcoHtn55gyLj8zMic0QDmTV1ltSWDjNwLjF7C5m_3-4M6Bt5OoDqEFXw46pLiD3JGcc4_Wnu8P3fEyiF_-_q7K6PKA-DBSFXx8B2wQGzORWRZWFqXXl6D', 'width': 893}]",ChIJY6plKA1ftRQRQgGxtaewtww,"{'compound_code': '2J7V+8R Beylikdüzü, İstanbul', 'global_code': '8GHC2J7V+8R'}",0.0,ChIJY6plKA1ftRQRQgGxtaewtww,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJY6plKA1ftRQRQgGxtaewtww,41.0133561,28.6446068
OPERATIONAL,"Yakuplu, Hürriyet Blv No:30 Kat:4 D:16, 34524 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 40.987634, 'lng': 28.668156}, 'viewport': {'northeast': {'lat': 40.98903827989272, 'lng': 28.66962062989273}, 'southwest': {'lat': 40.98633862010728, 'lng': 28.66692097010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Elif AĞCA,{'open_now': False},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114888633491534184733"">selim ağca</a>'], 'photo_reference': 'Aap_uEBQBcbNCJ7dw1bnw0RRT11NQ-04IZRE6PhC3EHjjdml0tEEBjPKWSLYejrCEn26eZIyQh064GZTY0a_kOUEvP_VpdNkh2Uw3TXMhRnHFrC6xlQqvjDva7u7F_wejAHpXC62wbhwmsZtih0GMyqH61_9Cs3g6awPEIToQAqJxhzeYWKS', 'width': 1200}]",ChIJufYM5BhftRQRPjIIidzhQPo,"{'compound_code': 'XMQ9+37 Beylikdüzü, İstanbul', 'global_code': '8GGCXMQ9+37'}",5.0,ChIJufYM5BhftRQRPjIIidzhQPo,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJufYM5BhftRQRPjIIidzhQPo,40.987634,28.668156
OPERATIONAL,"Ferhatpaşa, Değirmen Sk. No:13/6, 34888 Çatalca/İstanbul, Turkey","{'location': {'lat': 41.142734, 'lng': 28.459724}, 'viewport': {'northeast': {'lat': 41.14407552989272, 'lng': 28.46106457989272}, 'southwest': {'lat': 41.14137587010728, 'lng': 28.45836492010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Büşra Gündoğan,{'open_now': False},,ChIJKbaMsRlFtRQR1qYPcM6eY38,"{'compound_code': '4FV5+3V Çatalca, İstanbul', 'global_code': '8GHC4FV5+3V'}",5.0,ChIJKbaMsRlFtRQR1qYPcM6eY38,"['health', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJKbaMsRlFtRQR1qYPcM6eY38,41.142734,28.459724
OPERATIONAL,"Barış, Aslan Residance, Karadeniz Cd. No:7/B, 34520 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 41.0075646, 'lng': 28.6541748}, 'viewport': {'northeast': {'lat': 41.00896542989272, 'lng': 28.65540137989272}, 'southwest': {'lat': 41.00626577010728, 'lng': 28.65270172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Merve Birdal, Diyetisyen",,,ChIJaxtjJO9ftRQRdrlXuKCU3YE,"{'compound_code': '2M53+2M Beylikdüzü, İstanbul', 'global_code': '8GHC2M53+2M'}",0.0,ChIJaxtjJO9ftRQRdrlXuKCU3YE,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJaxtjJO9ftRQRdrlXuKCU3YE,41.0075646,28.6541748
OPERATIONAL,"Yakuplu, Osmangazi Cd. No:3, 34524 Beylikdüzü/İstanbul, Turkey","{'location': {'lat': 40.99031129999999, 'lng': 28.6693111}, 'viewport': {'northeast': {'lat': 40.99159842989273, 'lng': 28.67067087989273}, 'southwest': {'lat': 40.98889877010728, 'lng': 28.66797122010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Çiğdem Taşkent,,"[{'height': 320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109883465294815481534"">A Google User</a>'], 'photo_reference': 'Aap_uEDE1zRjeJkX8qYUzC2SLrOLbJjA-kUs4KGayetioIqP2eVBDCf2a36nqdRKwRAzV96APL2zBT3vSpOTGgfDgfi97P0jhmmXuKHAZkGGfJ5vBeLincjm0LPotqIySFJwzGOQRKeYtloYLLMep-0d-CwcUXqtE0H6iZeNXo5PtqU_R1uw', 'width': 320}]",ChIJmZjBRyVftRQR4_kQEu1uxBM,"{'compound_code': 'XMR9+4P Beylikdüzü, İstanbul', 'global_code': '8GGCXMR9+4P'}",0.0,ChIJmZjBRyVftRQR4_kQEu1uxBM,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJmZjBRyVftRQR4_kQEu1uxBM,40.99031129999999,28.6693111
OPERATIONAL,"Bahçeşehir 2. Kısım Mahallesi, Şht. Polis Gaffar Okkan Cd., KC B2 BLOK, D:K:1, D:NO:6, 34488 Başakşehir/İstanbul, Turkey","{'location': {'lat': 41.0624042, 'lng': 28.685556}, 'viewport': {'northeast': {'lat': 41.06375402989271, 'lng': 28.68690582989272}, 'southwest': {'lat': 41.06105437010726, 'lng': 28.68420617010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Merve Kalelioğlu/Merve Diyet Beslenme Danışma Merkezi,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116047777661470805161"">A Google User</a>'], 'photo_reference': 'Aap_uEAQ-uqPtpifR72U3jQVqassctMXoz3zbphKoGupNxMe36skVUpOklo85WEQpqAzuyDYly72sID6Ne8j0itlwdaoWsgJzv9FnFfTcbFFj4UvU_YDGLEcVN2OOxqCDM0-o1MtUjpfYGEUid5TcgXC0jw8bVDeN7FELip5l14zjaPV8KKJ', 'width': 960}]",ChIJOZuPVHinyhQRSpKziDpYHng,"{'compound_code': '3M6P+X6 Başakşehir, İstanbul', 'global_code': '8GHC3M6P+X6'}",4.9,ChIJOZuPVHinyhQRSpKziDpYHng,"['health', 'point_of_interest', 'establishment']",63,,https://www.google.com/maps/place/?q=place_id:ChIJOZuPVHinyhQRSpKziDpYHng,41.0624042,28.685556
